@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016908,60016908,Universität Heidelberg,Heidelberg,Germany,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016622,60016622,Oulu University Hospital,Oulu,Finland,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015150,60015150,Imperial College London,London,United Kingdom,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014009,60014009,Faculty of Medicine,Oulu,Finland,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013223,60013223,School of Public Health,Minneapolis,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012769,60012769,Mailman School of Public Health,New York,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011551,60011551,Lääketieteellinen Tiedekunta,Turku,Finland,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011520,60011520,King's College London,London,United Kingdom,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011170,60011170,Tampere University,Tampere,Finland,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010719,60010719,National Heart and Lung Institute,London,United Kingdom,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010110,60010110,Università degli Studi di Sassari,Sassari,Italy,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008760,60008760,University Hospital of Tampere,Tampere,Finland,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006876,60006876,Turun yliopisto,Turku,Finland,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006583,60006583,"Fondazione IRCCS Istituto Nazionale dei Tumori, Milan",Milan,Italy,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006027,60006027,Universitair Medisch Centrum Groningen,Groningen,Netherlands,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005400,60005400,Università degli Studi dell'Insubria,Varese,Italy,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005281,60005281,"National Heart, Lung, and Blood Institute (NHLBI)",Bethesda,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002441,60002441,Baylor College of Medicine,Houston,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002339,60002339,Emory University School of Medicine,Atlanta,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001500,60001500,Mashhad University of Medical Sciences,Mashhad,Iran,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/126688752,126688752,Children's Minnesota,Minneapolis,United States,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/118264095,118264095,“Civic - MPP Arezzo” Hospital,Ragusa,Italy,73
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071343,60071343,University of Cyprus,Nicosia,Cyprus,74
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,74
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014232,60014232,VA Medical Center,NA,United States,74
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012957,60012957,University of Maryland School of Medicine,Baltimore,United States,74
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006577,60006577,National Institutes of Health (NIH),Bethesda,United States,74
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003158,60003158,National Institute of Mental Health,Bethesda,United States,74
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023009,60023009,Penn Medicine,Philadelphia,United States,75
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,75
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006433,60006433,Johns Hopkins Medicine,Baltimore,United States,75
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,75
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,75
true,https://api.elsevier.com/content/affiliation/affiliation_id/60108665,60108665,Université PSL,Paris,France,76
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102124,60102124,Université de Toulouse,Toulouse,France,76
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,76
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,77
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,77
true,https://api.elsevier.com/content/affiliation/affiliation_id/60121548,60121548,Department of Neurosciences,La Jolla,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105918,60105918,VA Boston Healthcare System,West Roxbury,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60104665,60104665,Université de Lille,Lille,France,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102125,60102125,Université de Bordeaux,Bordeaux,France,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60070183,60070183,Leiden Academic Centre for Drug Research,Leiden,Netherlands,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032499,60032499,Harvard T.H. Chan School of Public Health,Boston,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030612,60030612,"University of California, San Diego",La Jolla,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027512,60027512,University of Texas Health Science Center at Houston,Houston,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023317,60023317,UC Davis School of Medicine,Sacramento,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022386,60022386,Framingham Heart Study,Framingham,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021564,60021564,Centre Hospitalier Universitaire de Bordeaux,Talence,France,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019674,60019674,Boston University,Boston,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019578,60019578,Monash University,Melbourne,Australia,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018701,60018701,School of Public Health,Boston,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018573,60018573,The University of Texas Health Science Center at San Antonio,San Antonio,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006385,60006385,Boston University Chobanian &amp; Avedisian School of Medicine,Boston,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004109,60004109,University of Mississippi Medical Center,Jackson,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001553,60001553,"Mashhad University of Medical Sciences, School of Medicine",Mashhad,Iran,78
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,79
true,https://api.elsevier.com/content/affiliation/affiliation_id/60123777,60123777,"Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences &amp; Peking Union Medical College",Beijing,China,80
true,https://api.elsevier.com/content/affiliation/affiliation_id/60082819,60082819,Shanghai Jiao Tong University School of Medicine,Shanghai,China,80
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,80
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013780,60013780,National Institute of Neurological Disorders and Stroke,Bethesda,United States,80
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,80
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007269,60007269,Shenyang Pharmaceutical University,Shenyang,China,80
true,https://api.elsevier.com/content/affiliation/affiliation_id/60282642,60282642,Siebel School of Computing and Data Science,Urbana,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60141178,60141178,Khoury College of Computer Sciences,Boston,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60116922,60116922,Verily Life Sciences LLC,San Francisco,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60115564,60115564,Reta Lila Weston Institute of Neurological Studies,London,United Kingdom,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103674,60103674,Deutsches Zentrum für Neurodegenerative Erkrankungen,Bonn,Germany,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022148,60022148,University College London,London,United Kingdom,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019647,60019647,Georgia Institute of Technology,Atlanta,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015183,60015183,Keck School of Medicine of USC,Los Angeles,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009543,60009543,Translational Genomics Research Institute,Phoenix,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008592,60008592,Hong Kong University of Science and Technology,Hong Kong,Hong Kong,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006577,60006577,National Institutes of Health (NIH),Bethesda,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002476,60002476,Virginia Commonwealth University,Richmond,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000130,60000130,Universidad de Murcia,Murcia,Spain,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/125791168,125791168,ModelOp,Chicago,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/118431800,118431800,Data Tecnica International,Glen Echo,United States,81
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032838,60032838,Stanford University School of Medicine,Stanford,United States,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026906,60026906,UPMC Hillman Cancer Center,Pittsburgh,United States,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020908,60020908,Georgetown Lombardi Comprehensive Cancer Center,"Washington, D.C.",United States,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017910,60017910,University of Ghana,Accra,Ghana,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010984,60010984,Stanford Cancer Institute,Stanford,United States,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009804,60009804,Tuskegee University,Tuskegee,United States,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007474,60007474,City of Hope National Med Center,Duarte,United States,82
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032268,60032268,Harbor Hospital,Baltimore,United States,83
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015780,60015780,Xinjiang University,Urumqi,China,83
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012769,60012769,Mailman School of Public Health,New York,United States,83
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011832,60011832,Université de Sherbrooke,Sherbrooke,Canada,83
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004772,60004772,Centre Hospitalier Universitaire de Sherbrooke,Sherbrooke,Canada,83
true,https://api.elsevier.com/content/affiliation/affiliation_id/100326481,100326481,Research Center on Aging,Sherbrooke,Canada,83
true,https://api.elsevier.com/content/affiliation/affiliation_id/60083671,60083671,McConnell Brain Imaging Centre,Montreal,Canada,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033420,60033420,York University,Toronto,Canada,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030838,60030838,Toronto Metropolitan University,Toronto,Canada,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030616,60030616,Institut-Hôpital Neurologique de Montréal,Montreal,Canada,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028492,60028492,Institut Universitaire en Santé Mentale Douglas,Montreal,Canada,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016849,60016849,University of Toronto,Toronto,Canada,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002494,60002494,Université McGill,Montreal,Canada,84
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102851,60102851,Banner Alzheimer's Institute,Phoenix,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102562,60102562,School of Engineering and Applied Science,Philadelphia,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033387,60033387,University of London,London,United Kingdom,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031837,60031837,Alzheimer's Association,Chicago,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030612,60030612,"University of California, San Diego",La Jolla,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029311,60029311,University of Southern California,Los Angeles,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027565,60027565,Columbia University Irving Medical Center,New York,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027550,60027550,"University of California, Los Angeles",Los Angeles,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027086,60027086,The University of Alabama at Birmingham,Birmingham,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025488,60025488,The University of Utah,Salt Lake City,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025038,60025038,"University of California, Berkeley",Berkeley,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023691,60023691,"University of California, San Francisco",San Francisco,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023009,60023009,Penn Medicine,Philadelphia,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021121,60021121,Indiana University Bloomington,Bloomington,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016733,60016733,Oregon Health &amp; Science University,Portland,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015623,60015623,General Electric Company,Boston,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015543,60015543,University of Pittsburgh,Pittsburgh,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014439,60014439,"University of California, Davis",Davis,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011460,60011460,Brown University,Providence,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010261,60010261,Washington University in St. Louis,St. Louis,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005558,60005558,Mayo Clinic,Rochester,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002441,60002441,Baylor College of Medicine,Houston,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/108290668,108290668,Janssen Alzheimer Immunotherapy,San Francisco,United States,85
true,https://api.elsevier.com/content/affiliation/affiliation_id/60159605,60159605,University of North Georgia,Dahlonega,United States,86
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025038,60025038,"University of California, Berkeley",Berkeley,United States,86
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,86
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007289,60007289,Western Carolina University,Cullowhee,United States,86
true,https://api.elsevier.com/content/affiliation/affiliation_id/112801871,112801871,Fort Belvoir Community Hospital,Fort Belvoir,United States,86
true,https://api.elsevier.com/content/affiliation/affiliation_id/60199640,60199640,CEU Universities,Madrid,Spain,87
true,https://api.elsevier.com/content/affiliation/affiliation_id/60121744,60121744,IMDEA Food Institute,Madrid,Spain,87
true,https://api.elsevier.com/content/affiliation/affiliation_id/60069011,60069011,Medical University of Lublin,Lublin,Poland,87
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030840,60030840,Københavns Universitet,Copenhagen,Denmark,87
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,87
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012383,60012383,Gdanski Uniwersytet Medyczny,Gdansk,Poland,87
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009543,60009543,Translational Genomics Research Institute,Phoenix,United States,87
true,https://api.elsevier.com/content/affiliation/affiliation_id/127833606,127833606,PAZ Pharma,Mullica Hill,United States,87
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023009,60023009,Penn Medicine,Philadelphia,United States,88
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017552,60017552,John Sealy School of Medicine,Galveston,United States,88
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,88
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013779,60013779,Alzheimercentrum Amsterdam,Amsterdam,Netherlands,88
true,https://api.elsevier.com/content/affiliation/affiliation_id/107980376,107980376,Perelman Center for Advanced Medicine,Philadelphia,United States,88
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032499,60032499,Harvard T.H. Chan School of Public Health,Boston,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026827,60026827,Rockefeller University,New York,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020273,60020273,Binghamton University State University of New York,Binghamton,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009343,60009343,Memorial Sloan-Kettering Cancer Center,New York,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001422,60001422,Sorbonne Université,Paris,France,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/114791031,114791031,Tri-Institutional Training Program in Computational Biology and Medicine,New York,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022386,60022386,Framingham Heart Study,Framingham,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018701,60018701,School of Public Health,Boston,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006385,60006385,Boston University Chobanian &amp; Avedisian School of Medicine,Boston,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005281,60005281,"National Heart, Lung, and Blood Institute (NHLBI)",Bethesda,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071115,60071115,Læknadeild Háskóla Íslands,Reykjavik,Iceland,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006840,60006840,"Novartis Institutes for BioMedical Research, Inc.",Cambridge,United States,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/117742338,117742338,Novartis Research Foundation (GNF),San Diego,United States,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120011,60120011,Department of Public Health and Primary Care,Cambridge,United Kingdom,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110825,60110825,Edinburgh Medical School,Edinburgh,United Kingdom,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071115,60071115,Læknadeild Háskóla Íslands,Reykjavik,Iceland,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006840,60006840,"Novartis Institutes for BioMedical Research, Inc.",Cambridge,United States,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005517,60005517,Wellcome Sanger Institute,Hinxton,United Kingdom,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/124366489,124366489,Open Targets,Hinxton,United Kingdom,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/117742338,117742338,Novartis Research Foundation (GNF),San Diego,United States,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60121548,60121548,Department of Neurosciences,La Jolla,United States,93
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,93
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011683,60011683,"Institute for Molecular Medicine, Huntington Beach",Huntington Beach,United States,93
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007278,60007278,"University of California, Irvine",Irvine,United States,93
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030440,60030440,Cincinnati Children's Hospital Medical Center,Cincinnati,United States,94
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025152,60025152,University of Cincinnati,Cincinnati,United States,94
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017412,60017412,University of Cincinnati College of Medicine,Cincinnati,United States,94
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,94
true,https://api.elsevier.com/content/affiliation/affiliation_id/60089893,60089893,Institut de Recherche en Immunologie et en Cancérologie de l’Université de Montréal,Montreal,Canada,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006577,60006577,National Institutes of Health (NIH),Bethesda,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005281,60005281,"National Heart, Lung, and Blood Institute (NHLBI)",Bethesda,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,96
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027053,60027053,National Cancer Institute at Frederick,Frederick,United States,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017994,60017994,Yale School of Medicine,New Haven,United States,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017336,60017336,National Institute of Allergy and Infectious Diseases (NIAID),Bethesda,United States,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,98
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005248,60005248,Johns Hopkins University,Baltimore,United States,98
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,98
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031970,60031970,UCSF School of Medicine,San Francisco,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015891,60015891,Wilmer Eye Institute,Baltimore,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011460,60011460,Brown University,Providence,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009796,60009796,The Warren Alpert Medical School,Providence,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60277750,60277750,Munich Cluster for Systems Neurology (SyNergy),Munich,Germany,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60192954,60192954,Hotchkiss Brain Institute,Calgary,Canada,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60123796,60123796,Université Paris Cité,Paris,France,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120005,60120005,Department of Psychiatry,Cambridge,United Kingdom,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60119925,60119925,Department of Clinical Neurosciences,Cambridge,United Kingdom,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110825,60110825,Edinburgh Medical School,Edinburgh,United Kingdom,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110201,60110201,The Florey,Melbourne,Australia,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102054,60102054,"Donders Institute for Brain, Cognition and Behaviour",Nijmegen,Netherlands,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60086464,60086464,"Chinese University of Hong Kong, Faculty of Medicine",Hong Kong,Hong Kong,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033182,60033182,University of Michigan Medical School,Ann Arbor,United States,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032724,60032724,University Medical Center Utrecht,Utrecht,Netherlands,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026680,60026680,NUS Yong Loo Lin School of Medicine,Singapore City,Singapore,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026553,60026553,University of Melbourne,Melbourne,Australia,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023588,60023588,Universität Basel,Basel,Switzerland,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021007,60021007,Santa Maria Hospital,Lisbon,Portugal,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020736,60020736,National Hospital for Neurology and Neurosurgery,London,United Kingdom,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019578,60019578,Monash University,Melbourne,Australia,100
