@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006577,60006577,National Institutes of Health (NIH),Bethesda,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003748,60003748,Pierre Fabre Recherche et Devéloppement,Castres,France,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002388,60002388,Albert Einstein College of Medicine,New York,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/130101242,130101242,Tolerion,Charlottesville,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/130101148,130101148,Center on Aging and Mobility,Zurich,Switzerland,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/130101008,130101008,Institut de Médecine Régénérative et Biothérapie,Montpellier,France,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/129858033,129858033,Rejuveron,Zurich,Switzerland,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/127892881,127892881,Hevolution Foundation,Riyadh,Saudi Arabia,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/126156559,126156559,Life Biosciences,Boston,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/125823433,125823433,Cambrian Biopharma,New York,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/124357269,124357269,Insilico Medicine,Hong Kong,Hong Kong,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/122551490,122551490,Ridgeline Therapeutics,Houston,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/121384721,121384721,Biophytis,Paris,France,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/120172242,120172242,REGEnLIFE,Montpellier,France,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/119553769,119553769,"LONGEVERON, LLC",Miami,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/115199922,115199922,AMERICAN FEDERATION FOR AGING RESEARCH,New York,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/109934510,109934510,Pentara Corporation,Salt Lake City,United States,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/105743572,105743572,Sagol Neuroscience Center,Tel Aviv-Yafo,Israel,43
true,https://api.elsevier.com/content/affiliation/affiliation_id/60191838,60191838,School of Medicine,Montreal,Canada,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60175924,60175924,NIHR Southampton Biomedical Research Centre,Southampton,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60172861,60172861,Centre for Epidemiology Versus Arthritis,Manchester,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60172345,60172345,"Faculty of Biology, Medicine and Health",Manchester,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60171194,60171194,Aberdeen Centre for Arthritis and Musculoskeletal Health,Aberdeen,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60170346,60170346,Osaka Medical and Pharmaceutical University,Takatsuki,Japan,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60118584,60118584,"Institutionen för Kliniska Vetenskaper, Lund",Lund,Sweden,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60117142,60117142,Amsterdam Public Health,Amsterdam,Netherlands,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113364,60113364,A*STAR Institute for Human Development and Potential,Singapore City,Singapore,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60111801,60111801,Health Innovation Manchester,Manchester,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105080,60105080,"Mid Sweden University, Östersund",Ostersund,Sweden,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103673,60103673,Itä-Suomen yliopisto,Kuopio,Finland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103639,60103639,Jean Mayer USDA Human Nutrition Research Center on Aging,Boston,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102126,60102126,Université de Lyon,Lyon,France,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60093518,60093518,Maccabi Healthcare Services,Tel Aviv-Yafo,Israel,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60086464,60086464,"Chinese University of Hong Kong, Faculty of Medicine",Hong Kong,Hong Kong,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60081114,60081114,Mayo Clinic College of Medicine and Science,Rochester,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60079985,60079985,Institutionen för folkhälso- och vårdvetenskap,Uppsala,Sweden,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60070772,60070772,"PHARMO Institute, Utrecht",Utrecht,Netherlands,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032831,60032831,Yasuda Women’s University,Hiroshima,Japan,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032702,60032702,OHSU School of Medicine,Portland,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031699,60031699,Sahlgrenska Universitetssjukhuset,Gothenburg,Sweden,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031607,60031607,Kindai University School of Medicine,Osakasayama,Japan,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031487,60031487,The University of Notre Dame Australia,Fremantle,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028333,60028333,UNSW Sydney,Sydney,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028299,60028299,MRC Centre for Reproductive Health,Edinburgh,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027675,60027675,Sahlgrenska Akademin,Gothenburg,Sweden,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027659,60027659,"University of Coimbra, Coimbra Institute for Clinical and Biomedical Research",Coimbra,Portugal,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027621,60027621,Menzies Institute for Medical Research,Hobart,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027129,60027129,Endocrinology and Metabolism Research Institute (TUMS),Tehran,Iran,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027086,60027086,The University of Alabama at Birmingham,Birmingham,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026851,60026851,University of Oxford,Oxford,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026680,60026680,NUS Yong Loo Lin School of Medicine,Singapore City,Singapore,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026553,60026553,University of Melbourne,Melbourne,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024252,60024252,Kuopio University Hospital,Kuopio,Finland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023615,60023615,MRC Lifecourse Epidemiology Unit,Southampton,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023578,60023578,Université Claude Bernard Lyon 1,Villeurbanne,France,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023561,60023561,Centre Hospitalier Universitaire Vaudois,Lausanne,Switzerland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023506,60023506,Hospital del Mar,Barcelona,Spain,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023052,60023052,Universitetssykehuset i Trondheim,Trondheim,Norway,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023020,60023020,Universitat Autònoma de Barcelona,Cerdanyola del Valles,Spain,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021255,60021255,UiT Norges Arktiske Universitet,Tromso,Norway,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021137,60021137,California Pacific Medical Center,San Francisco,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021050,60021050,Barwon Health,Geelong,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019619,60019619,UniversitatsSpital Zurich,Zurich,Switzerland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019578,60019578,Monash University,Melbourne,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019112,60019112,Centro Hospitalar e Universitário de Coimbra,Coimbra,Portugal,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018869,60018869,Universiteit Maastricht,Maastricht,Netherlands,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018805,60018805,Deakin University,Geelong,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016437,60016437,Göteborgs Universitet,Gothenburg,Sweden,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016418,60016418,University of York,York,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014077,60014077,Skånes Universitetssjukhus,Lund,Sweden,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013141,60013141,Norges Teknisk-Naturvitenskapelige Universitet,Trondheim,Norway,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012614,60012614,Universität Zürich,Zurich,Switzerland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010987,60010987,University Hospital Bern,Bern,Switzerland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010679,60010679,Australian Catholic University,Sydney,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009969,60009969,MRC Epidemiology Unit,Cambridge,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009963,60009963,Hôpitaux Universitaires de Genève,Geneva,Switzerland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009952,60009952,Universitat de Girona,Girona,Spain,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009697,60009697,University of Manitoba,Winnipeg,Canada,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009673,60009673,Nordic Bioscience AS,Herlev,Denmark,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008750,60008750,The Sheffield Medical School,Sheffield,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008734,60008734,Vrije Universiteit Amsterdam,Amsterdam,Netherlands,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008511,60008511,Institut Catala de la Salut,Barcelona,Spain,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006224,60006224,Medizinische Universität Graz,Graz,Austria,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005681,60005681,Tel Aviv University,Tel Aviv-Yafo,Israel,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005542,60005542,Universitätsklinikum Schleswig-Holstein Campus Kiel,Kiel,Germany,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005247,60005247,David Geffen School of Medicine at UCLA,Los Angeles,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004225,60004225,The University of Tokyo Hospital,Tokyo,Japan,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003858,60003858,Uppsala Universitet,Uppsala,Sweden,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003742,60003742,University of Pittsburgh Graduate School of Public Health,Pittsburgh,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002773,60002773,Garvan Institute of Medical Research,Sydney,Australia,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001881,60001881,The University of Sheffield,Sheffield,United Kingdom,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000986,60000986,University of Massachusetts Chan Medical School,Worcester,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000964,60000964,Université de Liège,Liege,Belgium,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/129957699,129957699,PRECIOSA-Fundación Para La Investigación,Barcelona,Spain,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/125691561,125691561,National Institute on Aging Intramural Research Program,Baltimore,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/122779815,122779815,Janus Rehabilitation,Reykjavik,Iceland,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/120842938,120842938,Center for Biomarker Research in Medicine,Graz,Austria,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/112810471,112810471,Institut Universitari d'Investigació en Atenció Primària Jordi Gol (IDIAP Jordi Gol),Girona,Spain,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/101008332,101008332,Elisha Hospital,Haifa,Israel,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/100332655,100332655,Institute for Aging Research,Boston,United States,44
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027053,60027053,National Cancer Institute at Frederick,Frederick,United States,45
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,45
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028652,60028652,National Institute of Environmental Health Sciences (NIEHS),Research Triangle Park,United States,46
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,46
true,https://api.elsevier.com/content/affiliation/affiliation_id/60282550,60282550,Algebra University,Zagreb,Croatia,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60257150,60257150,Medizinische Fakultät Mannheim,Mannheim,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60253102,60253102,Novo Nordisk Foundation Center for Basic Metabolic Research,Copenhagen,Denmark,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60237270,60237270,Science for Life Laboratory,Solna,Sweden,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60212763,60212763,"COMSATS University Islamabad, Abbottabad Campus",Abbottabad,Pakistan,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60172455,60172455,MRC Integrative Epidemiology Unit,Bristol,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60171764,60171764,Bristol Medical School,Bristol,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60171138,60171138,University of Dundee School of Medicine,Dundee,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60138297,60138297,The Lundquist Institute,Torrance,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120011,60120011,Department of Public Health and Primary Care,Cambridge,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60118587,60118587,"Institutionen för Kliniska Vetenskaper, Malmö",Malmo,Sweden,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60115372,60115372,Fimlab Laboratoriot Oy,Tampere,Finland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113338,60113338,"EURAC Research, Institute for Biomedicine",Bolzano,Italy,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113009,60113009,SYNLAB International GmbH,Munich,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112785,60112785,CNR Istituto di Ricerca Genetica e Biomedica,Monserrato,Italy,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110825,60110825,Edinburgh Medical School,Edinburgh,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60107833,60107833,(Epi)génomique Fonctionnelle et Physiologie Moléculaire Du Diabète et Maladies Associées,Lille,France,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106629,60106629,Deutsches Zentrum für Herz-Kreislauf-Forschung e. V.,Berlin,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106366,60106366,National University Health System,Singapore City,Singapore,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106085,60106085,Centre de Recherche en Épidémiologie et Santé des Populations,Villejuif,France,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60104546,60104546,Terveyden ja Hyvinvoinnin Laitos,Helsinki,Finland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103459,60103459,Klinikum Rechts der Isar,Munich,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60087206,60087206,"School of Medicine, University of Split",Split,Croatia,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071132,60071132,Landspitali - The National University Hospital of Iceland,Reykjavik,Iceland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071123,60071123,deCODE genetics,Reykjavik,Iceland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071115,60071115,Læknadeild Háskóla Íslands,Reykjavik,Iceland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60070744,60070744,CARIM School for Cardiovascular Disease,Maastricht,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032838,60032838,Stanford University School of Medicine,Stanford,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032724,60032724,University Medical Center Utrecht,Utrecht,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031798,60031798,IRCCS Burlo Garofolo,Trieste,Italy,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030319,60030319,The Hospital for Sick Children,Toronto,Canada,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029929,60029929,Massachusetts General Hospital,Boston,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029616,60029616,Aarhus Universitet,Aarhus,Denmark,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028717,60028717,Ludwig-Maximilians-Universität München,Munich,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028392,60028392,University of Colorado Anschutz Medical Campus,Aurora,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027887,60027887,Ealing Hospital,Southall,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027675,60027675,Sahlgrenska Akademin,Gothenburg,Sweden,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026285,60026285,SIB Swiss Institute of Bioinformatics,Lausanne,Switzerland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024285,60024285,Singapore Eye Research Institute,Singapore City,Singapore,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024007,60024007,Helmholtz Center Munich German Research Center for Environmental Health,Oberschleissheim,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022786,60022786,Universitätsmedizin Greifswald,Greifswald,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022756,60022756,Washington University School of Medicine in St. Louis,St. Louis,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022135,60022135,Universitätsmedizin Mainz,Mainz,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022056,60022056,Kaiser Permanente Division of Research,Oakland,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021323,60021323,Jagiellonian University Medical College,Krakow,Poland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021235,60021235,Pennington Biomedical Research Center,Baton Rouge,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020469,60020469,UNC School of Medicine,Chapel Hill,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019722,60019722,Technische Universität München,Munich,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018363,60018363,Università degli Studi di Trieste,Trieste,Italy,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017672,60017672,Tulane University,New Orleans,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016849,60016849,University of Toronto,Toronto,Canada,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016660,60016660,University of Michigan School of Public Health,Ann Arbor,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016081,60016081,Harbor-UCLA Medical Center,Torrance,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015150,60015150,Imperial College London,London,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013332,60013332,Det Sundhedsvidenskabelige Fakultet,Copenhagen,Denmark,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013227,60013227,Northwestern University Feinberg School of Medicine,Chicago,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012516,60012516,UTHealth Houston School of Public Health,Houston,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012345,60012345,Christian-Albrechts-Universität zu Kiel,Kiel,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011170,60011170,Tampere University,Tampere,Finland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010719,60010719,National Heart and Lung Institute,London,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010679,60010679,Australian Catholic University,Sydney,Australia,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010261,60010261,Washington University in St. Louis,St. Louis,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010023,60010023,Rijksuniversiteit Groningen,Groningen,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009969,60009969,MRC Epidemiology Unit,Cambridge,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008980,60008980,"University of Washington, Medicine",Seattle,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008760,60008760,University Hospital of Tampere,Tampere,Finland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008734,60008734,Vrije Universiteit Amsterdam,Amsterdam,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007896,60007896,Universitätsklinikum Essen,Essen,Germany,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007103,60007103,Scripps Research Institute,San Diego,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007006,60007006,Frederiksberg Hospital,Copenhagen,Denmark,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006027,60006027,Universitair Medisch Centrum Groningen,Groningen,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005281,60005281,"National Heart, Lung, and Blood Institute (NHLBI)",Bethesda,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003858,60003858,Uppsala Universitet,Uppsala,Sweden,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002952,60002952,Helsingin Yliopisto,Helsinki,Finland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002573,60002573,Radboud University Medical Center,Nijmegen,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001574,60001574,"College of Medical, Veterinary &amp; Life Sciences",Glasgow,United Kingdom,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001001,60001001,Broad Institute,Cambridge,United States,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000905,60000905,Inserm,Paris,France,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000239,60000239,Université de Lausanne (UNIL),Lausanne,Switzerland,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/130017506,130017506,Unità sanitaria locale Toscana Centro,Florence,Italy,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/130016903,130016903,Unit of Biomedicine,Milan,Italy,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/112665504,112665504,Isala Zwolle,Zwolle,Netherlands,47
true,https://api.elsevier.com/content/affiliation/affiliation_id/60199493,60199493,National Yang Ming Chiao Tung University,Hsinchu,Taiwan,48
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,48
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112728,60112728,University of Limerick School of Medicine,Limerick,Ireland,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071181,60071181,Addis Ababa University,Addis Ababa,Ethiopia,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032838,60032838,Stanford University School of Medicine,Stanford,United States,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021212,60021212,The Sidney Kimmel Comprehensive Cancer Center,Baltimore,United States,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020908,60020908,Georgetown Lombardi Comprehensive Cancer Center,"Washington, D.C.",United States,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017910,60017910,University of Ghana,Accra,Ghana,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010984,60010984,Stanford Cancer Institute,Stanford,United States,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004219,60004219,AstraZeneca,Cambridge,United Kingdom,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,49
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,50
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012799,60012799,Eastern Illinois University,Charleston,United States,50
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005500,60005500,China Pharmaceutical University,Nanjing,China,50
true,https://api.elsevier.com/content/affiliation/affiliation_id/60111785,60111785,Imperial College Healthcare NHS Trust,London,United Kingdom,51
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031331,60031331,London School of Hygiene &amp; Tropical Medicine,London,United Kingdom,51
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,51
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015150,60015150,Imperial College London,London,United Kingdom,51
true,https://api.elsevier.com/content/affiliation/affiliation_id/60072562,60072562,University of Luxembourg,Esch-sur-Alzette,Luxembourg,52
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022148,60022148,University College London,London,United Kingdom,52
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021947,60021947,Indiana University School of Medicine,Indianapolis,United States,52
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,52
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,52
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015196,60015196,Universitätsklinikum Schleswig-Holstein Campus Lübeck,Lubeck,Germany,52
