@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60095034,60095034,Duke-NUS Medical School,Singapore City,Singapore,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60072750,60072750,Weill Cornell Medicine-Qatar,Doha,Qatar,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60072296,60072296,German Institute of Human Nutrition,Nuthetal,Germany,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071487,60071487,University of San Carlos,Cebu,Philippines,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071123,60071123,deCODE genetics,Reykjavik,Iceland,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60068858,60068858,Tartu Ülikooli Genoomika Instituut,Tartu,Estonia,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032724,60032724,University Medical Center Utrecht,Utrecht,Netherlands,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032499,60032499,Harvard T.H. Chan School of Public Health,Boston,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031101,60031101,University of Cambridge,Cambridge,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030318,60030318,Università degli Studi di Milano,Milan,Italy,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030136,60030136,"Università degli Studi di Torino, Scuola di Medicina",Turin,Italy,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030118,60030118,The Children's Hospital of Philadelphia,Philadelphia,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029278,60029278,The University of Chicago,Chicago,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027998,60027998,"Consejo Nacional de Humanidades, Ciencias y Tecnologías",Mexico,Mexico,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027887,60027887,Ealing Hospital,Southall,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026730,60026730,Centre for Cellular and Molecular Biology india,Hyderabad,India,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026680,60026680,NUS Yong Loo Lin School of Medicine,Singapore City,Singapore,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026285,60026285,SIB Swiss Institute of Bioinformatics,Lausanne,Switzerland,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026209,60026209,"Genentech, Inc",San Francisco,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025668,60025668,Institute of Genetics and Biophysics Adriano Buzzati Traverso,Naples,Italy,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025649,60025649,School of Clinical Medicine,Cambridge,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025543,60025543,Statens Serum Institut,Copenhagen,Denmark,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025272,60025272,The University of Tokyo,Tokyo,Japan,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025029,60025029,QIMR Berghofer Medical Research Institute,Brisbane,Australia,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024322,60024322,The University of Osaka,Suita,Japan,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024285,60024285,Singapore Eye Research Institute,Singapore City,Singapore,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024007,60024007,Helmholtz Center Munich German Research Center for Environmental Health,Oberschleissheim,Germany,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022786,60022786,Universitätsmedizin Greifswald,Greifswald,Germany,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022756,60022756,Washington University School of Medicine in St. Louis,St. Louis,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021336,60021336,Malaghan Institute of Medical Research,Wellington,New Zealand,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021199,60021199,Consiglio Nazionale delle Ricerche,Rome,Italy,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020650,60020650,University of Bristol,Bristol,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020469,60020469,UNC School of Medicine,Chapel Hill,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019722,60019722,Technische Universität München,Munich,Germany,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018363,60018363,Università degli Studi di Trieste,Trieste,Italy,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017311,60017311,University of Otago,Dunedin,New Zealand,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017275,60017275,"Foundation IRCCS Neurological Institute ""C. Besta""",Milan,Italy,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017161,60017161,National University of Singapore,Singapore City,Singapore,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016908,60016908,Universität Heidelberg,Heidelberg,Germany,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016639,60016639,UNC Gillings School of Global Public Health,Chapel Hill,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016081,60016081,Harbor-UCLA Medical Center,Torrance,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015150,60015150,Imperial College London,London,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014754,60014754,UC San Diego School of Medicine,La Jolla,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013369,60013369,National Human Genome Research Institute (NHGRI),Bethesda,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012957,60012957,University of Maryland School of Medicine,Baltimore,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012516,60012516,UTHealth Houston School of Public Health,Houston,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012414,60012414,University of Oklahoma College of Medicine,Oklahoma City,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012408,60012408,Universität zu Lübeck,Lubeck,Germany,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012311,60012311,Karolinska Institutet,Stockholm,Sweden,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011019,60011019,Queensland University of Technology,Brisbane,Australia,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009149,60009149,Instituto Nacional de la Nutrición Salvador Zubiran,Tlalpan,Mexico,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008734,60008734,Vrije Universiteit Amsterdam,Amsterdam,Netherlands,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008708,60008708,Faculty of Engineering,Alexandria,Egypt,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006224,60006224,Medizinische Universität Graz,Graz,Austria,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006027,60006027,Universitair Medisch Centrum Groningen,Groningen,Netherlands,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004009,60004009,Institute of Genomics and Integrative Biology India,New Delhi,India,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003858,60003858,Uppsala Universitet,Uppsala,Sweden,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002952,60002952,Helsingin Yliopisto,Helsinki,Finland,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002634,60002634,University of Oxford Medical Sciences Division,Oxford,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001997,60001997,Amsterdam UMC - Vrije Universiteit Amsterdam,Amsterdam,Netherlands,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001772,60001772,"Institut Pasteur, Paris",Paris,France,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001490,60001490,University of Glasgow,Glasgow,United Kingdom,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001422,60001422,Sorbonne Université,Paris,France,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001285,60001285,Escuela de Medicina y Ciencias de la Salud TecSalud,Monterrey,Mexico,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000239,60000239,Université de Lausanne (UNIL),Lausanne,Switzerland,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/122654923,122654923,ePhood SRL,Milan,Italy,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/115200287,115200287,University Heart Center Luebeck,Lubeck,Germany,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/113324054,113324054,Institute of Cardiometabolism and Nutrition,Paris,France,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/109713757,109713757,Research Unit,Trieste,Italy,33
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031970,60031970,UCSF School of Medicine,San Francisco,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031798,60031798,IRCCS Burlo Garofolo,Trieste,Italy,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025553,60025553,University of Wisconsin School of Medicine and Public Health,Madison,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023804,60023804,Jackson Heart Study,Jackson,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022386,60022386,Framingham Heart Study,Framingham,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018573,60018573,The University of Texas Health Science Center at San Antonio,San Antonio,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018363,60018363,Università degli Studi di Trieste,Trieste,Italy,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015543,60015543,University of Pittsburgh,Pittsburgh,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013794,60013794,University of Mississippi School of Medicine,Jackson,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013123,60013123,National Institute on Deafness and Other Communication Disorders (NIDCD),Bethesda,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012937,60012937,Universiteit Antwerpen,Antwerpen,Belgium,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011520,60011520,King's College London,London,United Kingdom,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008772,60008772,University of Minnesota Medical School,Minneapolis,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004109,60004109,University of Mississippi Medical Center,Jackson,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002388,60002388,Albert Einstein College of Medicine,New York,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/118431800,118431800,Data Tecnica International,Glen Echo,United States,34
true,https://api.elsevier.com/content/affiliation/affiliation_id/60104446,60104446,National Center for Advancing Translational Sciences (NCATS),Bethesda,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029616,60029616,Aarhus Universitet,Aarhus,Denmark,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020468,60020468,National Institute on Drug Abuse (NIDA),Bethesda,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015356,60015356,University of Tasmania,Hobart,Australia,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013780,60013780,National Institute of Neurological Disorders and Stroke,Bethesda,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007988,60007988,UCI School of Medicine,Irvine,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003158,60003158,National Institute of Mental Health,Bethesda,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,35
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106891,60106891,Neurocentre Magendie,Bordeaux,France,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106845,60106845,Laboratoire Bordelais de Recherche en Informatique,Talence,France,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102851,60102851,Banner Alzheimer's Institute,Phoenix,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102125,60102125,Université de Bordeaux,Bordeaux,France,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033387,60033387,University of London,London,United Kingdom,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030612,60030612,"University of California, San Diego",La Jolla,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029311,60029311,University of Southern California,Los Angeles,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028673,60028673,Siemens AG,Munich,Germany,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027550,60027550,"University of California, Los Angeles",Los Angeles,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027086,60027086,The University of Alabama at Birmingham,Birmingham,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025488,60025488,The University of Utah,Salt Lake City,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025038,60025038,"University of California, Berkeley",Berkeley,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023691,60023691,"University of California, San Francisco",San Francisco,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021564,60021564,Centre Hospitalier Universitaire de Bordeaux,Talence,France,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021121,60021121,Indiana University Bloomington,Bloomington,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016733,60016733,Oregon Health &amp; Science University,Portland,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015543,60015543,University of Pittsburgh,Pittsburgh,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014439,60014439,"University of California, Davis",Davis,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011476,60011476,Universitat Politècnica de València,Valencia,Spain,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011460,60011460,Brown University,Providence,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010261,60010261,Washington University in St. Louis,St. Louis,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008134,60008134,CNRS Centre National de la Recherche Scientifique,Paris,France,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007776,60007776,Cornell University,Ithaca,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007363,60007363,Northwestern University,Evanston,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005558,60005558,Mayo Clinic,Rochester,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003158,60003158,National Institute of Mental Health,Bethesda,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002388,60002388,Albert Einstein College of Medicine,New York,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/123295027,123295027,Richard Frank Consulting,New York,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/122161442,122161442,UUC Irvine,Orange,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/117531896,117531896,Prevent Alzheimer’s Disease 2020,Rockville,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/115293833,115293833,AD Drug Discovery Foundation,New York,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/113022051,113022051,Alzheimer’s Association,Chicago,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/109428101,109428101,Acumen Pharmaceuticals,Livermore,United States,36
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,37
true,https://api.elsevier.com/content/affiliation/affiliation_id/60282642,60282642,Siebel School of Computing and Data Science,Urbana,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120904,60120904,John van Geest Centre for Brain Repair,Cambridge,United Kingdom,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120341,60120341,Institut du Cerveau et de la Moelle Épinière,Paris,France,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113050,60113050,The Michael J. Fox Foundation for Parkinson‘s Research,New York,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112470,60112470,Voyager Therapeutics Inc.,Cambridge,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110825,60110825,Edinburgh Medical School,Edinburgh,United Kingdom,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105037,60105037,Oslo Universitetssykehus,Oslo,Norway,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103674,60103674,Deutsches Zentrum für Neurodegenerative Erkrankungen,Bonn,Germany,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60084331,60084331,Hertie-Institut für klinische Hirnforschung,Tubingen,Germany,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60069103,60069103,Stavanger Universitetssjukehus,Stavanger,Norway,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031101,60031101,University of Cambridge,Cambridge,United Kingdom,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030280,60030280,Haukeland Universitetssjukehus,Bergen,Norway,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030058,60030058,Beth Israel Deaconess Medical Center,Boston,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029622,60029622,Universitetet i Bergen,Bergen,Norway,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029337,60029337,Biogen Inc.,Cambridge,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027165,60027165,University of Rochester,Rochester,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025016,60025016,Nottingham University Hospitals NHS Trust,Nottingham,United Kingdom,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024746,60024746,University of Rochester Medical Center,Rochester,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024609,60024609,Indiana University-Purdue University Indianapolis,Indianapolis,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023695,60023695,U.S. Department of Veterans Affairs,"Washington, D.C.",United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021182,60021182,Sun Yat-Sen University,Guangzhou,China,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015622,60015622,Hôpital Universitaire Pitié Salpêtrière,Paris,France,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012831,60012831,University of Rochester School of Medicine and Dentistry,Rochester,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010348,60010348,Universitetet i Oslo,Oslo,Norway,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002573,60002573,Radboud University Medical Center,Nijmegen,Netherlands,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001422,60001422,Sorbonne Université,Paris,France,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000905,60000905,Inserm,Paris,France,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/123166245,123166245,Flagship Labs 60 Inc,Cambridge,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/118431800,118431800,Data Tecnica International,Glen Echo,United States,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/118060621,118060621,University in Stavanger,Stavanger,Norway,38
true,https://api.elsevier.com/content/affiliation/affiliation_id/60165240,60165240,"Centre Universitaire de Médecine Générale et Santé Publique, Lausanne",Lausanne,Switzerland,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60115372,60115372,Fimlab Laboratoriot Oy,Tampere,Finland,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113338,60113338,"EURAC Research, Institute for Biomedicine",Bolzano,Italy,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106629,60106629,Deutsches Zentrum für Herz-Kreislauf-Forschung e. V.,Berlin,Germany,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106366,60106366,National University Health System,Singapore City,Singapore,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60104613,60104613,Khoo Teck Puat Hospital,Singapore City,Singapore,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60097308,60097308,"GlaxoSmithKline, USA",Philadelphia,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60095034,60095034,Duke-NUS Medical School,Singapore City,Singapore,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60079985,60079985,Institutionen för folkhälso- och vårdvetenskap,Uppsala,Sweden,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071123,60071123,deCODE genetics,Reykjavik,Iceland,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032838,60032838,Stanford University School of Medicine,Stanford,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031798,60031798,IRCCS Burlo Garofolo,Trieste,Italy,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031437,60031437,Wake Forest University School of Medicine,Winston Salem,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031198,60031198,"A-Star, Genome Institute of Singapore",Singapore City,Singapore,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031101,60031101,University of Cambridge,Cambridge,United Kingdom,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030807,60030807,Universität Regensburg,Regensburg,Germany,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030769,60030769,Vanderbilt University Medical Center,Nashville,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029656,60029656,Department of Medicine,Singapore City,Singapore,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028421,60028421,University of Colorado School of Medicine,Aurora,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027512,60027512,University of Texas Health Science Center at Houston,Houston,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026680,60026680,NUS Yong Loo Lin School of Medicine,Singapore City,Singapore,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026285,60026285,SIB Swiss Institute of Bioinformatics,Lausanne,Switzerland,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026245,60026245,Charité – Universitätsmedizin Berlin,Berlin,Germany,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025668,60025668,Institute of Genetics and Biophysics Adriano Buzzati Traverso,Naples,Italy,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025649,60025649,School of Clinical Medicine,Cambridge,United Kingdom,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024978,60024978,University of Utah School of Medicine,Salt Lake City,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024805,60024805,Universitätsklinikum Freiburg,Freiburg im Breisgau,Germany,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024285,60024285,Singapore Eye Research Institute,Singapore City,Singapore,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024002,60024002,Welch Center for Prevention Epidemiology and Clinical Research,Baltimore,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023009,60023009,Penn Medicine,Philadelphia,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022786,60022786,Universitätsmedizin Greifswald,Greifswald,Germany,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022756,60022756,Washington University School of Medicine in St. Louis,St. Louis,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022386,60022386,Framingham Heart Study,Framingham,United States,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020661,60020661,University of Liverpool,Liverpool,United Kingdom,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020486,60020486,University of Bern,Bern,Switzerland,39
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020016,60020016,Klinikum der Universität Regensburg und Medizinische Fakultät,Regensburg,Germany,39
