@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016618,60016618,Ain Shams University,Cairo,Egypt,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013959,60013959,University of Florida,Gainesville,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012708,60012708,Stanford University,Stanford,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012408,60012408,Universität zu Lübeck,Lubeck,Germany,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011605,60011605,Vagelos College of Physicians and Surgeons,New York,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010850,60010850,Sanofi S.A.,Gentilly,France,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009740,60009740,Juntendo University School of Medicine,Tokyo,Japan,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008877,60008877,University of Dundee,Dundee,United Kingdom,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008870,60008870,Tel Aviv Sourasky Medical Center,Tel Aviv-Yafo,Israel,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008724,60008724,Duke University,Durham,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007363,60007363,Northwestern University,Evanston,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006240,60006240,University of Ulsan College of Medicine,Seoul,South Korea,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005558,60005558,Mayo Clinic,Rochester,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005455,60005455,Yale University,New Haven,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002441,60002441,Baylor College of Medicine,Houston,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001565,60001565,Stellenbosch University,Stellenbosch,South Africa,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001422,60001422,Sorbonne Université,Paris,France,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/127682848,127682848,UC Health Neurosciences Center - Anschutz Medical Campus,NA,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/121328049,121328049,Fulgent Genetics,Temple City,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/119194017,119194017,Parkinson's Foundation,Miami,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/109426212,109426212,Struthers Parkinson's Center,Struthers,United States,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/106441824,106441824,Dublin Neurological Institute,Dublin,Ireland,89
true,https://api.elsevier.com/content/affiliation/affiliation_id/60101632,60101632,Jacobs School of Medicine and Biomedical Sciences,Buffalo,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019905,60019905,St. Jude Children's Research Hospital,Memphis,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014232,60014232,VA Medical Center,NA,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011605,60011605,Vagelos College of Physicians and Surgeons,New York,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009452,60009452,Rush Alzheimer’s Disease Center,Chicago,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/113344204,113344204,QPS Austria GmbH,Raab,Austria,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/112675085,112675085,HiThru Analytics LLC,Laurel,United States,90
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071745,60071745,University of Gezira,Wad Medani,Sudan,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071243,60071243,Instituto Nacional de Ciencias Neurologicas,Lima,Peru,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071237,60071237,Universidad Peruana Cayetano Heredia,Lima,Peru,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,91
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,92
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031970,60031970,UCSF School of Medicine,San Francisco,United States,93
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,93
true,https://api.elsevier.com/content/affiliation/affiliation_id/126447199,126447199,San Francisco Campus for Jewish Living,San Francisco,United States,93
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,94
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016730,60016730,National Institute on Alcohol Abuse and Alcoholism (NIAAA),Bethesda,United States,94
true,https://api.elsevier.com/content/affiliation/affiliation_id/60154244,60154244,Herbert Wertheim College of Engineering,Gainesville,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112464,60112464,Moderna Therapeutics,Cambridge,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030118,60030118,The Children's Hospital of Philadelphia,Philadelphia,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014330,60014330,Atlantic Health,NA,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013780,60013780,National Institute of Neurological Disorders and Stroke,Bethesda,United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005007,60005007,"Children's Research Institute, Children's National Medical Center","Washington, D.C.",United States,95
true,https://api.elsevier.com/content/affiliation/affiliation_id/60073506,60073506,Sichuan Provincial People's Hospital,Chengdu,China,96
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,96
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005229,60005229,Dalian Medical University,Dalian,China,96
true,https://api.elsevier.com/content/affiliation/affiliation_id/60246481,60246481,Hiroshima City Asa Citizens Hospital,Hiroshima,Japan,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60189793,60189793,Adelaide Medical School,Adelaide,Australia,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60116091,60116091,Bordeaux Population Health Research Center (BPH),Bordeaux,France,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60108899,60108899,South Australian Health and Medical Research Institute,Adelaide,Australia,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102128,60102128,Jichi Medical University,Kawachi District,Japan,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60082335,60082335,"University of Adelaide, School of Psychology",Adelaide,Australia,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032499,60032499,Harvard T.H. Chan School of Public Health,Boston,United States,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031624,60031624,Università Politecnica delle Marche,Ancona,Italy,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028333,60028333,UNSW Sydney,Sydney,Australia,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027130,60027130,Yokohama City University Hospital,Yokohama,Japan,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015150,60015150,Imperial College London,London,United Kingdom,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009512,60009512,The University of Adelaide,Adelaide,Australia,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005200,60005200,Duke University School of Medicine,Durham,United States,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002573,60002573,Radboud University Medical Center,Nijmegen,Netherlands,97
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,98
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030840,60030840,Københavns Universitet,Copenhagen,Denmark,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/127008953,127008953,Benevir,Rockville,United States,99
true,https://api.elsevier.com/content/affiliation/affiliation_id/60172283,60172283,UNAM campus Juriquilla,Juriquilla,Mexico,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,100
true,https://api.elsevier.com/content/affiliation/affiliation_id/60145911,60145911,Whiting School of Engineering,Baltimore,United States,101
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,101
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,101
true,https://api.elsevier.com/content/affiliation/affiliation_id/60189497,60189497,WA Centre for Health and Ageing,Perth,Australia,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60138677,60138677,Fiona Stanley Hospital,Perth,Australia,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120011,60120011,Department of Public Health and Primary Care,Cambridge,United Kingdom,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106629,60106629,Deutsches Zentrum für Herz-Kreislauf-Forschung e. V.,Berlin,Germany,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105937,60105937,VA Ann Arbor Healthcare System,Ann Arbor,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103814,60103814,Max Planck Institute for Biology of Ageing,Koln,Germany,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103674,60103674,Deutsches Zentrum für Neurodegenerative Erkrankungen,Bonn,Germany,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102125,60102125,Université de Bordeaux,Bordeaux,France,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60098516,60098516,Seoul National University Bundang Hospital,Seongnam,South Korea,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60080552,60080552,College of Natural Sciences,Seoul,South Korea,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032702,60032702,OHSU School of Medicine,Portland,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032268,60032268,Harbor Hospital,Baltimore,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031970,60031970,UCSF School of Medicine,San Francisco,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031806,60031806,The University of Western Australia,Perth,Australia,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030840,60030840,Københavns Universitet,Copenhagen,Denmark,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029445,60029445,University of Minnesota Twin Cities,Minneapolis,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025063,60025063,KU Leuven,Leuven,Belgium,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023052,60023052,Universitetssykehuset i Trondheim,Trondheim,Norway,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022786,60022786,Universitätsmedizin Greifswald,Greifswald,Germany,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020486,60020486,University of Bern,Bern,Switzerland,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019702,60019702,University of Birmingham,Birmingham,United Kingdom,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014232,60014232,VA Medical Center,NA,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013141,60013141,Norges Teknisk-Naturvitenskapelige Universitet,Trondheim,Norway,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010987,60010987,University Hospital Bern,Bern,Switzerland,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010700,60010700,Radiation Effects Research Foundation,Hiroshima,Japan,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008734,60008734,Vrije Universiteit Amsterdam,Amsterdam,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007467,60007467,Azienda Ospedaliero-Universitaria di Parma,Parma,Italy,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006027,60006027,Universitair Medisch Centrum Groningen,Groningen,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003742,60003742,University of Pittsburgh Graduate School of Public Health,Pittsburgh,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002794,60002794,Netherlands Heart Institute,Utrecht,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002483,60002483,Universiteit van Amsterdam,Amsterdam,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001361,60001361,University of Pittsburgh School of Medicine,Pittsburgh,United States,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000874,60000874,Université Catholique de Louvain,Louvain-la-Neuve,Belgium,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000656,60000656,Seoul National University College of Medicine,Seoul,South Korea,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/124658414,124658414,Amsterdam UMC,Amsterdam,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/121429648,121429648,Research and Innovation,Amsterdam,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/116396919,116396919,Atalmedial Diagnostics Centre,Amsterdam,Netherlands,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/112574907,112574907,Nord-Trøndelag Hospital Trust,Namsos,Norway,102
true,https://api.elsevier.com/content/affiliation/affiliation_id/60073509,60073509,West China School of Medicine/West China Hospital of Sichuan University,Chengdu,China,103
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,103
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,103
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003443,60003443,Johns Hopkins Medical Institutions,Baltimore,United States,103
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,103
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,104
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031437,60031437,Wake Forest University School of Medicine,Winston Salem,United States,105
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,105
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014313,60014313,University of Massachusetts Amherst,Amherst,United States,105
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,106
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013409,60013409,National Cancer Institute (NCI),Rockville,United States,106
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,107
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003742,60003742,University of Pittsburgh Graduate School of Public Health,Pittsburgh,United States,107
true,https://api.elsevier.com/content/affiliation/affiliation_id/60189792,60189792,Faculty of Health and Medical Sciences,Adelaide,Australia,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120605,60120605,Manchester University NHS Foundation Trust,Manchester,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60108488,60108488,Université de Montpellier,Montpellier,France,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105159,60105159,Ritsumeikan University Biwako-Kusatsu Campus,Kusatsu,Japan,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60099153,60099153,University of Nottingham Medical School,Nottingham,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60078830,60078830,Faculty of Medical and Health Sciences,Auckland,New Zealand,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033481,60033481,"University of Birmingham, College of Medical and Dental Sciences",Birmingham,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030469,60030469,University of Hull,Hull,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030318,60030318,Università degli Studi di Milano,Milan,Italy,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026712,60026712,"University of Newcastle upon Tyne, Faculty of Medical Sciences",Newcastle,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020661,60020661,University of Liverpool,Liverpool,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018207,60018207,Great Ormond Street Hospital for Children NHS Foundation Trust,London,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015715,60015715,Faculty of Medicine,Asyut,Egypt,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012070,60012070,University of Leeds,Leeds,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006577,60006577,National Institutes of Health (NIH),Bethesda,United States,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003771,60003771,The University of Manchester,Manchester,United Kingdom,108
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032420,60032420,Sidney Kimmel Medical College,Philadelphia,United States,109
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032333,60032333,Thomas Jefferson University Hospital,Philadelphia,United States,109
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,109
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014089,60014089,Cooper Medical School of Rowan University,Camden,United States,109
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030616,60030616,Institut-Hôpital Neurologique de Montréal,Montreal,Canada,110
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029502,60029502,McGill Faculty of Medicine and Health Sciences,Montreal,Canada,110
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,110
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002494,60002494,Université McGill,Montreal,Canada,110
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030616,60030616,Institut-Hôpital Neurologique de Montréal,Montreal,Canada,111
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029502,60029502,McGill Faculty of Medicine and Health Sciences,Montreal,Canada,111
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027844,60027844,Universidad de Granada,Granada,Spain,111
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,111
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002494,60002494,Université McGill,Montreal,Canada,111
true,https://api.elsevier.com/content/affiliation/affiliation_id/60172355,60172355,Saitama Medical University International Medical Center,Hidaka,Japan,112
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022403,60022403,Technion - Israel Institute of Technology,Haifa,Israel,112
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,112
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112042,60112042,Centre de Recherche Epidémiologiques et Bio Statistiques de Sorbonne Paris Cité (CRESS),Paris,France,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033316,60033316,Universiteit Gent,Ghent,Belgium,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029464,60029464,Sophiahemmet University,Stockholm,Sweden,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029230,60029230,Heersink School of Medicine,Birmingham,United States,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027565,60027565,Columbia University Irving Medical Center,New York,United States,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022148,60022148,University College London,London,United Kingdom,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015864,60015864,Arizona State University Downtown Phoenix Campus,Phoenix,United States,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014598,60014598,Universidade Federal de Pelotas,Pelotas,Brazil,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012311,60012311,Karolinska Institutet,Stockholm,Sweden,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010603,60010603,Biomathematics &amp; Statistics Scotland,Edinburgh,United Kingdom,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007573,60007573,Glasgow Caledonian University,Glasgow,United Kingdom,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/125323612,125323612,Accelting,Almere,Netherlands,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/121941591,121941591,Academic Primary Health Care Centre,Stockholm,Sweden,113
true,https://api.elsevier.com/content/affiliation/affiliation_id/60253102,60253102,Novo Nordisk Foundation Center for Basic Metabolic Research,Copenhagen,Denmark,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60189792,60189792,Faculty of Health and Medical Sciences,Adelaide,Australia,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60189490,60189490,College of Medicine and Public Health,Adelaide,Australia,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60136211,60136211,Deutsches Zentrum für Diabetesforschung,Oberschleissheim,Germany,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60115372,60115372,Fimlab Laboratoriot Oy,Tampere,Finland,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106629,60106629,Deutsches Zentrum für Herz-Kreislauf-Forschung e. V.,Berlin,Germany,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105918,60105918,VA Boston Healthcare System,West Roxbury,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103673,60103673,Itä-Suomen yliopisto,Kuopio,Finland,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60068858,60068858,Tartu Ülikooli Genoomika Instituut,Tartu,Estonia,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032499,60032499,Harvard T.H. Chan School of Public Health,Boston,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031437,60031437,Wake Forest University School of Medicine,Winston Salem,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030846,60030846,University of Virginia School of Medicine,Charlottesville,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030807,60030807,Universität Regensburg,Regensburg,Germany,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030162,60030162,Columbia University,New York,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028717,60028717,Ludwig-Maximilians-Universität München,Munich,Germany,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027950,60027950,Carnegie Mellon University,Pittsburgh,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025898,60025898,Sir Charles Gairdner Hospital,Perth,Australia,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025286,60025286,The George Washington University School of Medicine and Health Sciences,"Washington, D.C.",United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024324,60024324,University of Iowa,Iowa City,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024007,60024007,Helmholtz Center Munich German Research Center for Environmental Health,Oberschleissheim,Germany,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022786,60022786,Universitätsmedizin Greifswald,Greifswald,Germany,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022756,60022756,Washington University School of Medicine in St. Louis,St. Louis,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022386,60022386,Framingham Heart Study,Framingham,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022135,60022135,Universitätsmedizin Mainz,Mainz,Germany,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022109,60022109,Queen Mary University of London,London,United Kingdom,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021568,60021568,McGovern Medical School,Houston,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021235,60021235,Pennington Biomedical Research Center,Baton Rouge,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021134,60021134,Tulane University School of Public Health and Tropical Medicine,New Orleans,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018701,60018701,School of Public Health,Boston,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017457,60017457,Kaiser Permanente,Oakland,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016639,60016639,UNC Gillings School of Global Public Health,Chapel Hill,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016081,60016081,Harbor-UCLA Medical Center,Torrance,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013794,60013794,University of Mississippi School of Medicine,Jackson,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013369,60013369,National Human Genome Research Institute (NHGRI),Bethesda,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013227,60013227,Northwestern University Feinberg School of Medicine,Chicago,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013223,60013223,School of Public Health,Minneapolis,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012957,60012957,University of Maryland School of Medicine,Baltimore,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012516,60012516,UTHealth Houston School of Public Health,Houston,United States,114
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011170,60011170,Tampere University,Tampere,Finland,114
